,order_details_id,order_id,order_date,order_time,item_id,item_name,category,price,tax,total_revenu,dayofweek,hour
5280,5342,2365,2023-02-09,2026-04-10 13:02:33,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,3,13
5281,5343,2366,2023-02-09,2026-04-10 13:07:01,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,3,13
5282,5344,2366,2023-02-09,2026-04-10 13:07:01,106.0,French Fries,American,7.0,0.56,7.5600000000000005,3,13
5283,5345,2366,2023-02-09,2026-04-10 13:07:01,106.0,French Fries,American,7.0,0.56,7.5600000000000005,3,13
5284,5346,2367,2023-02-09,2026-04-10 13:08:29,112.0,Salmon Roll,Asian,14.95,1.2,16.15,3,13
5285,5347,2367,2023-02-09,2026-04-10 13:08:29,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,3,13
5286,5348,2368,2023-02-09,2026-04-10 13:35:05,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,3,13
5287,5349,2369,2023-02-09,2026-04-10 14:00:19,107.0,Orange Chicken,Asian,16.5,1.32,17.82,3,14
5288,5350,2369,2023-02-09,2026-04-10 14:00:19,102.0,Cheeseburger,American,13.95,1.12,15.07,3,14
5289,5351,2369,2023-02-09,2026-04-10 14:00:19,124.0,Spaghetti,Italian,14.5,1.16,15.66,3,14
5290,5352,2369,2023-02-09,2026-04-10 14:00:19,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,3,14
5291,5353,2369,2023-02-09,2026-04-10 14:00:19,113.0,Edamame,Asian,5.0,0.4,5.4,3,14
5292,5354,2369,2023-02-09,2026-04-10 14:00:19,118.0,Steak Burrito,Mexican,14.95,1.2,16.15,3,14
5293,5355,2369,2023-02-09,2026-04-10 14:00:19,120.0,Steak Torta,Mexican,13.95,1.12,15.07,3,14
5294,5356,2369,2023-02-09,2026-04-10 14:00:19,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,3,14
5295,5357,2369,2023-02-09,2026-04-10 14:00:19,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,3,14
5296,5358,2369,2023-02-09,2026-04-10 14:00:19,106.0,French Fries,American,7.0,0.56,7.5600000000000005,3,14
5297,5359,2369,2023-02-09,2026-04-10 14:00:19,114.0,Potstickers,Asian,9.0,0.72,9.72,3,14
5298,5361,2370,2023-02-09,2026-04-10 14:00:23,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,3,14
5299,5362,2370,2023-02-09,2026-04-10 14:00:23,106.0,French Fries,American,7.0,0.56,7.5600000000000005,3,14
5300,5363,2371,2023-02-09,2026-04-10 14:00:40,104.0,Veggie Burger,American,10.5,0.84,11.34,3,14
5301,5364,2372,2023-02-09,2026-04-10 14:04:34,107.0,Orange Chicken,Asian,16.5,1.32,17.82,3,14
5302,5365,2372,2023-02-09,2026-04-10 14:04:34,124.0,Spaghetti,Italian,14.5,1.16,15.66,3,14
5303,5366,2372,2023-02-09,2026-04-10 14:04:34,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,3,14
5304,5367,2372,2023-02-09,2026-04-10 14:04:34,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,3,14
5305,5368,2373,2023-02-09,2026-04-10 14:29:17,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,3,14
5306,5369,2374,2023-02-09,2026-04-10 14:35:54,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,3,14
5307,5370,2374,2023-02-09,2026-04-10 14:35:54,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,3,14
5308,5371,2374,2023-02-09,2026-04-10 14:35:54,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,3,14
5309,5372,2374,2023-02-09,2026-04-10 14:35:54,113.0,Edamame,Asian,5.0,0.4,5.4,3,14
5310,5373,2375,2023-02-09,2026-04-10 15:14:42,101.0,Hamburger,American,12.95,1.04,13.989999999999998,3,15
5311,5374,2375,2023-02-09,2026-04-10 15:14:42,111.0,California Roll,Asian,11.95,0.96,12.91,3,15
5312,5375,2375,2023-02-09,2026-04-10 15:14:42,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,3,15
5313,5376,2376,2023-02-09,2026-04-10 15:25:59,101.0,Hamburger,American,12.95,1.04,13.989999999999998,3,15
5314,5377,2376,2023-02-09,2026-04-10 15:25:59,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,3,15
5315,5378,2376,2023-02-09,2026-04-10 15:25:59,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,3,15
5316,5379,2376,2023-02-09,2026-04-10 15:25:59,110.0,Pork Ramen,Asian,17.95,1.44,19.39,3,15
5317,5380,2377,2023-02-09,2026-04-10 15:26:16,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,3,15
5318,5381,2377,2023-02-09,2026-04-10 15:26:16,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,3,15
5319,5382,2378,2023-02-09,2026-04-10 16:05:30,111.0,California Roll,Asian,11.95,0.96,12.91,3,16
5320,5383,2378,2023-02-09,2026-04-10 16:05:30,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,3,16
5321,5384,2379,2023-02-09,2026-04-10 16:18:14,110.0,Pork Ramen,Asian,17.95,1.44,19.39,3,16
5322,5385,2379,2023-02-09,2026-04-10 16:18:14,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,3,16
5323,5386,2380,2023-02-09,2026-04-10 16:22:26,103.0,Hot Dog,American,9.0,0.72,9.72,3,16
5324,5387,2380,2023-02-09,2026-04-10 16:22:26,111.0,California Roll,Asian,11.95,0.96,12.91,3,16
5325,5388,2381,2023-02-09,2026-04-10 16:49:40,102.0,Cheeseburger,American,13.95,1.12,15.07,3,16
5326,5389,2381,2023-02-09,2026-04-10 16:49:40,102.0,Cheeseburger,American,13.95,1.12,15.07,3,16
5327,5390,2381,2023-02-09,2026-04-10 16:49:40,113.0,Edamame,Asian,5.0,0.4,5.4,3,16
5328,5391,2381,2023-02-09,2026-04-10 16:49:40,120.0,Steak Torta,Mexican,13.95,1.12,15.07,3,16
5329,5392,2382,2023-02-09,2026-04-10 17:09:34,101.0,Hamburger,American,12.95,1.04,13.989999999999998,3,17
5330,5393,2382,2023-02-09,2026-04-10 17:09:34,107.0,Orange Chicken,Asian,16.5,1.32,17.82,3,17
5331,5394,2382,2023-02-09,2026-04-10 17:09:34,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,3,17
5332,5395,2382,2023-02-09,2026-04-10 17:09:34,114.0,Potstickers,Asian,9.0,0.72,9.72,3,17
5333,5396,2383,2023-02-09,2026-04-10 17:12:03,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,3,17
5334,5397,2383,2023-02-09,2026-04-10 17:12:03,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,3,17
5335,5398,2384,2023-02-09,2026-04-10 17:17:07,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,3,17
5336,5399,2385,2023-02-09,2026-04-10 17:23:46,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,3,17
5337,5400,2386,2023-02-09,2026-04-10 17:36:17,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,3,17
5338,5401,2386,2023-02-09,2026-04-10 17:36:17,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,3,17
5339,5402,2387,2023-02-09,2026-04-10 17:38:39,101.0,Hamburger,American,12.95,1.04,13.989999999999998,3,17
5340,5403,2387,2023-02-09,2026-04-10 17:38:39,104.0,Veggie Burger,American,10.5,0.84,11.34,3,17
5341,5404,2387,2023-02-09,2026-04-10 17:38:39,124.0,Spaghetti,Italian,14.5,1.16,15.66,3,17
5342,5405,2387,2023-02-09,2026-04-10 17:38:39,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,3,17
5343,5406,2388,2023-02-09,2026-04-10 17:46:35,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,3,17
5344,5407,2389,2023-02-09,2026-04-10 17:57:51,120.0,Steak Torta,Mexican,13.95,1.12,15.07,3,17
5345,5408,2390,2023-02-09,2026-04-10 18:02:29,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,3,18
5346,5409,2390,2023-02-09,2026-04-10 18:02:29,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,3,18
5347,5410,2391,2023-02-09,2026-04-10 18:05:26,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,3,18
5348,5411,2392,2023-02-09,2026-04-10 18:05:44,103.0,Hot Dog,American,9.0,0.72,9.72,3,18
5349,5412,2392,2023-02-09,2026-04-10 18:05:44,104.0,Veggie Burger,American,10.5,0.84,11.34,3,18
5350,5413,2393,2023-02-09,2026-04-10 18:06:54,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,3,18
5351,5414,2393,2023-02-09,2026-04-10 18:06:54,113.0,Edamame,Asian,5.0,0.4,5.4,3,18
5352,5415,2393,2023-02-09,2026-04-10 18:06:54,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,3,18
5353,5416,2394,2023-02-09,2026-04-10 18:14:43,101.0,Hamburger,American,12.95,1.04,13.989999999999998,3,18
5354,5417,2394,2023-02-09,2026-04-10 18:14:43,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,3,18
5355,5418,2394,2023-02-09,2026-04-10 18:14:43,123.0,Chips & Guacamole,Mexican,9.0,0.72,9.72,3,18
5356,5419,2395,2023-02-09,2026-04-10 18:33:38,102.0,Cheeseburger,American,13.95,1.12,15.07,3,18
5357,5420,2395,2023-02-09,2026-04-10 18:33:38,128.0,Cheese Lasagna,Italian,15.5,1.24,16.74,3,18
5358,5421,2396,2023-02-09,2026-04-10 18:34:07,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,3,18
5359,5422,2396,2023-02-09,2026-04-10 18:34:07,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,3,18
5360,5423,2396,2023-02-09,2026-04-10 18:34:07,114.0,Potstickers,Asian,9.0,0.72,9.72,3,18
5361,5424,2397,2023-02-09,2026-04-10 18:35:19,102.0,Cheeseburger,American,13.95,1.12,15.07,3,18
5362,5425,2397,2023-02-09,2026-04-10 18:35:19,111.0,California Roll,Asian,11.95,0.96,12.91,3,18
5363,5426,2398,2023-02-09,2026-04-10 18:53:44,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,3,18
5364,5427,2398,2023-02-09,2026-04-10 18:53:44,112.0,Salmon Roll,Asian,14.95,1.2,16.15,3,18
5365,5428,2398,2023-02-09,2026-04-10 18:53:44,114.0,Potstickers,Asian,9.0,0.72,9.72,3,18
5366,5429,2399,2023-02-09,2026-04-10 19:00:56,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,3,19
5367,5430,2399,2023-02-09,2026-04-10 19:00:56,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,3,19
5368,5431,2399,2023-02-09,2026-04-10 19:00:56,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,3,19
5369,5432,2399,2023-02-09,2026-04-10 19:00:56,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,3,19
5370,5433,2400,2023-02-09,2026-04-10 19:30:28,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,3,19
5371,5434,2401,2023-02-09,2026-04-10 19:33:50,102.0,Cheeseburger,American,13.95,1.12,15.07,3,19
5372,5435,2401,2023-02-09,2026-04-10 19:33:50,120.0,Steak Torta,Mexican,13.95,1.12,15.07,3,19
5373,5436,2401,2023-02-09,2026-04-10 19:33:50,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,3,19
5374,5437,2401,2023-02-09,2026-04-10 19:33:50,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,3,19
5375,5438,2402,2023-02-09,2026-04-10 19:38:23,110.0,Pork Ramen,Asian,17.95,1.44,19.39,3,19
5376,5439,2403,2023-02-09,2026-04-10 19:54:24,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,3,19
5377,5440,2403,2023-02-09,2026-04-10 19:54:24,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,3,19
5378,5441,2403,2023-02-09,2026-04-10 19:54:24,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,3,19
5379,5442,2404,2023-02-09,2026-04-10 20:09:44,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,3,20
5380,5443,2404,2023-02-09,2026-04-10 20:09:44,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,3,20
5381,5444,2404,2023-02-09,2026-04-10 20:09:44,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,3,20
5382,5445,2405,2023-02-09,2026-04-10 20:38:13,118.0,Steak Burrito,Mexican,14.95,1.2,16.15,3,20
5383,5446,2406,2023-02-09,2026-04-10 21:08:21,107.0,Orange Chicken,Asian,16.5,1.32,17.82,3,21
5384,5447,2406,2023-02-09,2026-04-10 21:08:21,113.0,Edamame,Asian,5.0,0.4,5.4,3,21
5385,5448,2407,2023-02-09,2026-04-10 21:51:59,128.0,Cheese Lasagna,Italian,15.5,1.24,16.74,3,21
5386,5449,2408,2023-02-09,2026-04-10 22:01:04,124.0,Spaghetti,Italian,14.5,1.16,15.66,3,22
5387,5450,2408,2023-02-09,2026-04-10 22:01:04,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,3,22
5388,5451,2409,2023-02-10,2026-04-10 11:28:16,101.0,Hamburger,American,12.95,1.04,13.989999999999998,4,11
5389,5452,2409,2023-02-10,2026-04-10 11:28:16,113.0,Edamame,Asian,5.0,0.4,5.4,4,11
5390,5453,2409,2023-02-10,2026-04-10 11:28:16,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,4,11
5391,5454,2409,2023-02-10,2026-04-10 11:28:16,114.0,Potstickers,Asian,9.0,0.72,9.72,4,11
5392,5455,2410,2023-02-10,2026-04-10 11:43:09,111.0,California Roll,Asian,11.95,0.96,12.91,4,11
5393,5456,2410,2023-02-10,2026-04-10 11:43:09,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,4,11
5394,5457,2410,2023-02-10,2026-04-10 11:43:09,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,4,11
5395,5458,2411,2023-02-10,2026-04-10 11:53:29,116.0,Steak Tacos,Mexican,13.95,1.12,15.07,4,11
5396,5459,2412,2023-02-10,2026-04-10 12:09:03,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,4,12
5397,5460,2413,2023-02-10,2026-04-10 12:10:19,101.0,Hamburger,American,12.95,1.04,13.989999999999998,4,12
5398,5461,2414,2023-02-10,2026-04-10 12:10:37,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,4,12
5399,5462,2415,2023-02-10,2026-04-10 12:34:39,120.0,Steak Torta,Mexican,13.95,1.12,15.07,4,12
5400,5463,2415,2023-02-10,2026-04-10 12:34:39,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,4,12
5401,5464,2416,2023-02-10,2026-04-10 12:37:42,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,4,12
5402,5465,2416,2023-02-10,2026-04-10 12:37:42,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,4,12
5403,5466,2417,2023-02-10,2026-04-10 12:38:36,124.0,Spaghetti,Italian,14.5,1.16,15.66,4,12
5404,5467,2417,2023-02-10,2026-04-10 12:38:36,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,4,12
5405,5468,2417,2023-02-10,2026-04-10 12:38:36,111.0,California Roll,Asian,11.95,0.96,12.91,4,12
5406,5469,2417,2023-02-10,2026-04-10 12:38:36,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,4,12
5407,5470,2418,2023-02-10,2026-04-10 12:40:03,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,4,12
5408,5471,2419,2023-02-10,2026-04-10 12:41:17,120.0,Steak Torta,Mexican,13.95,1.12,15.07,4,12
5409,5472,2420,2023-02-10,2026-04-10 12:43:17,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,4,12
5410,5473,2421,2023-02-10,2026-04-10 12:48:04,106.0,French Fries,American,7.0,0.56,7.5600000000000005,4,12
5411,5474,2422,2023-02-10,2026-04-10 12:58:32,102.0,Cheeseburger,American,13.95,1.12,15.07,4,12
5412,5475,2422,2023-02-10,2026-04-10 12:58:32,124.0,Spaghetti,Italian,14.5,1.16,15.66,4,12
5413,5476,2422,2023-02-10,2026-04-10 12:58:32,113.0,Edamame,Asian,5.0,0.4,5.4,4,12
5414,5477,2422,2023-02-10,2026-04-10 12:58:32,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,4,12
5415,5478,2423,2023-02-10,2026-04-10 13:04:06,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,4,13
5416,5479,2423,2023-02-10,2026-04-10 13:04:06,111.0,California Roll,Asian,11.95,0.96,12.91,4,13
5417,5480,2423,2023-02-10,2026-04-10 13:04:06,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,4,13
5418,5481,2424,2023-02-10,2026-04-10 13:04:23,115.0,Chicken Tacos,Mexican,11.95,0.96,12.91,4,13
5419,5482,2424,2023-02-10,2026-04-10 13:04:23,111.0,California Roll,Asian,11.95,0.96,12.91,4,13
5420,5483,2425,2023-02-10,2026-04-10 13:17:12,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,4,13
5421,5484,2426,2023-02-10,2026-04-10 13:37:25,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,4,13
5422,5485,2426,2023-02-10,2026-04-10 13:37:25,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,4,13
5423,5486,2426,2023-02-10,2026-04-10 13:37:25,110.0,Pork Ramen,Asian,17.95,1.44,19.39,4,13
5424,5487,2427,2023-02-10,2026-04-10 13:42:50,106.0,French Fries,American,7.0,0.56,7.5600000000000005,4,13
5425,5488,2428,2023-02-10,2026-04-10 13:45:23,120.0,Steak Torta,Mexican,13.95,1.12,15.07,4,13
5426,5489,2429,2023-02-10,2026-04-10 13:49:59,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,4,13
5427,5490,2430,2023-02-10,2026-04-10 13:54:52,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,4,13
5428,5491,2430,2023-02-10,2026-04-10 13:54:52,111.0,California Roll,Asian,11.95,0.96,12.91,4,13
5429,5492,2430,2023-02-10,2026-04-10 13:54:52,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,4,13
5430,5493,2431,2023-02-10,2026-04-10 14:06:28,102.0,Cheeseburger,American,13.95,1.12,15.07,4,14
5431,5494,2431,2023-02-10,2026-04-10 14:06:28,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,4,14
5432,5495,2431,2023-02-10,2026-04-10 14:06:28,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,4,14
5433,5496,2431,2023-02-10,2026-04-10 14:06:28,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,4,14
5434,5497,2431,2023-02-10,2026-04-10 14:06:28,111.0,California Roll,Asian,11.95,0.96,12.91,4,14
5435,5498,2431,2023-02-10,2026-04-10 14:06:28,120.0,Steak Torta,Mexican,13.95,1.12,15.07,4,14
5436,5499,2431,2023-02-10,2026-04-10 14:06:28,120.0,Steak Torta,Mexican,13.95,1.12,15.07,4,14
5437,5500,2431,2023-02-10,2026-04-10 14:06:28,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,4,14
5438,5501,2432,2023-02-10,2026-04-10 14:11:49,124.0,Spaghetti,Italian,14.5,1.16,15.66,4,14
5439,5502,2432,2023-02-10,2026-04-10 14:11:49,110.0,Pork Ramen,Asian,17.95,1.44,19.39,4,14
5440,5503,2432,2023-02-10,2026-04-10 14:11:49,120.0,Steak Torta,Mexican,13.95,1.12,15.07,4,14
5441,5505,2433,2023-02-10,2026-04-10 14:23:45,102.0,Cheeseburger,American,13.95,1.12,15.07,4,14
5442,5506,2433,2023-02-10,2026-04-10 14:23:45,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,4,14
5443,5507,2433,2023-02-10,2026-04-10 14:23:45,123.0,Chips & Guacamole,Mexican,9.0,0.72,9.72,4,14
5444,5508,2434,2023-02-10,2026-04-10 14:25:40,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,4,14
5445,5509,2435,2023-02-10,2026-04-10 14:28:48,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,4,14
5446,5510,2436,2023-02-10,2026-04-10 14:58:42,118.0,Steak Burrito,Mexican,14.95,1.2,16.15,4,14
5447,5511,2436,2023-02-10,2026-04-10 14:58:42,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,4,14
5448,5512,2437,2023-02-10,2026-04-10 15:01:08,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,4,15
5449,5513,2437,2023-02-10,2026-04-10 15:01:08,120.0,Steak Torta,Mexican,13.95,1.12,15.07,4,15
5450,5514,2438,2023-02-10,2026-04-10 15:31:30,120.0,Steak Torta,Mexican,13.95,1.12,15.07,4,15
5451,5515,2439,2023-02-10,2026-04-10 16:43:26,111.0,California Roll,Asian,11.95,0.96,12.91,4,16
5452,5516,2439,2023-02-10,2026-04-10 16:43:26,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,4,16
5453,5517,2440,2023-02-10,2026-04-10 16:43:55,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,4,16
5454,5518,2440,2023-02-10,2026-04-10 16:43:55,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,4,16
5455,5519,2440,2023-02-10,2026-04-10 16:43:55,113.0,Edamame,Asian,5.0,0.4,5.4,4,16
5456,5520,2441,2023-02-10,2026-04-10 16:49:23,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,4,16
5457,5521,2442,2023-02-10,2026-04-10 16:49:38,101.0,Hamburger,American,12.95,1.04,13.989999999999998,4,16
5458,5522,2442,2023-02-10,2026-04-10 16:49:38,115.0,Chicken Tacos,Mexican,11.95,0.96,12.91,4,16
5459,5523,2442,2023-02-10,2026-04-10 16:49:38,112.0,Salmon Roll,Asian,14.95,1.2,16.15,4,16
5460,5524,2443,2023-02-10,2026-04-10 16:54:05,102.0,Cheeseburger,American,13.95,1.12,15.07,4,16
5461,5525,2444,2023-02-10,2026-04-10 17:02:57,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,4,17
5462,5526,2444,2023-02-10,2026-04-10 17:02:57,113.0,Edamame,Asian,5.0,0.4,5.4,4,17
5463,5527,2445,2023-02-10,2026-04-10 17:10:46,107.0,Orange Chicken,Asian,16.5,1.32,17.82,4,17
5464,5528,2445,2023-02-10,2026-04-10 17:10:46,124.0,Spaghetti,Italian,14.5,1.16,15.66,4,17
5465,5529,2445,2023-02-10,2026-04-10 17:10:46,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,4,17
5466,5530,2446,2023-02-10,2026-04-10 17:19:06,104.0,Veggie Burger,American,10.5,0.84,11.34,4,17
5467,5531,2447,2023-02-10,2026-04-10 17:20:30,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,4,17
5468,5532,2447,2023-02-10,2026-04-10 17:20:30,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,4,17
5469,5533,2447,2023-02-10,2026-04-10 17:20:30,123.0,Chips & Guacamole,Mexican,9.0,0.72,9.72,4,17
5470,5534,2447,2023-02-10,2026-04-10 17:20:30,106.0,French Fries,American,7.0,0.56,7.5600000000000005,4,17
5471,5535,2448,2023-02-10,2026-04-10 17:26:11,112.0,Salmon Roll,Asian,14.95,1.2,16.15,4,17
5472,5536,2449,2023-02-10,2026-04-10 17:51:44,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,4,17
5473,5537,2450,2023-02-10,2026-04-10 17:55:50,110.0,Pork Ramen,Asian,17.95,1.44,19.39,4,17
5474,5538,2450,2023-02-10,2026-04-10 17:55:50,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,4,17
5475,5539,2451,2023-02-10,2026-04-10 17:58:53,113.0,Edamame,Asian,5.0,0.4,5.4,4,17
5476,5540,2451,2023-02-10,2026-04-10 17:58:53,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,4,17
5477,5541,2452,2023-02-10,2026-04-10 18:09:01,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,4,18
5478,5542,2452,2023-02-10,2026-04-10 18:09:01,128.0,Cheese Lasagna,Italian,15.5,1.24,16.74,4,18
5479,5543,2452,2023-02-10,2026-04-10 18:09:01,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,4,18
5480,5544,2453,2023-02-10,2026-04-10 18:51:01,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,4,18
5481,5545,2454,2023-02-10,2026-04-10 19:00:37,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,4,19
5482,5546,2454,2023-02-10,2026-04-10 19:00:37,106.0,French Fries,American,7.0,0.56,7.5600000000000005,4,19
5483,5547,2455,2023-02-10,2026-04-10 19:07:28,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,4,19
5484,5548,2455,2023-02-10,2026-04-10 19:07:28,118.0,Steak Burrito,Mexican,14.95,1.2,16.15,4,19
5485,5549,2455,2023-02-10,2026-04-10 19:07:28,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,4,19
5486,5550,2455,2023-02-10,2026-04-10 19:07:28,114.0,Potstickers,Asian,9.0,0.72,9.72,4,19
5487,5551,2456,2023-02-10,2026-04-10 19:19:00,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,4,19
5488,5552,2456,2023-02-10,2026-04-10 19:19:00,110.0,Pork Ramen,Asian,17.95,1.44,19.39,4,19
5489,5553,2456,2023-02-10,2026-04-10 19:19:00,112.0,Salmon Roll,Asian,14.95,1.2,16.15,4,19
5490,5554,2456,2023-02-10,2026-04-10 19:19:00,113.0,Edamame,Asian,5.0,0.4,5.4,4,19
5491,5555,2457,2023-02-10,2026-04-10 20:01:34,111.0,California Roll,Asian,11.95,0.96,12.91,4,20
5492,5556,2458,2023-02-10,2026-04-10 20:09:17,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,4,20
5493,5557,2458,2023-02-10,2026-04-10 20:09:17,113.0,Edamame,Asian,5.0,0.4,5.4,4,20
5494,5558,2458,2023-02-10,2026-04-10 20:09:17,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,4,20
5495,5559,2458,2023-02-10,2026-04-10 20:09:17,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,4,20
5496,5560,2459,2023-02-10,2026-04-10 20:12:30,104.0,Veggie Burger,American,10.5,0.84,11.34,4,20
5497,5561,2459,2023-02-10,2026-04-10 20:12:30,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,4,20
5498,5562,2460,2023-02-10,2026-04-10 20:13:13,111.0,California Roll,Asian,11.95,0.96,12.91,4,20
5499,5563,2461,2023-02-10,2026-04-10 20:14:23,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,4,20
5500,5564,2462,2023-02-10,2026-04-10 20:18:10,101.0,Hamburger,American,12.95,1.04,13.989999999999998,4,20
5501,5565,2462,2023-02-10,2026-04-10 20:18:10,101.0,Hamburger,American,12.95,1.04,13.989999999999998,4,20
5502,5566,2463,2023-02-10,2026-04-10 20:20:20,110.0,Pork Ramen,Asian,17.95,1.44,19.39,4,20
5503,5567,2463,2023-02-10,2026-04-10 20:20:20,120.0,Steak Torta,Mexican,13.95,1.12,15.07,4,20
